video_id,summary,category,color_composition,keywords,creator_demographic,political_leaning,misinformation_indicators,sentiment,tone,hateful_content,hateful_explanation,hateful_target,hateful_severity,graphic_content,threatening_content,illicit_content,self_harm
7353365116554956074,"The video starts with a vibrant disco scene featuring a retro outfit and a spinning disco ball, creating a lively atmosphere. It then transitions to a person dressed in a green military-style uniform set against a light-colored background. Throughout the video, text appears on the screen encouraging viewers to engage with the content by liking, subscribing, and sharing. The text also includes phrases in Chinese and appears to be related to songs or lyrics. The overall tone is playful and engaging.",Entertainment & Shows,Bright,"Disco, 80's, Chinese, lyrics, sunshine, battle, round of 16, #4",,Neutral,None,Positive,Cheerful,No,NA,NA,NA,No,No,No,No
7283933352267337002,"The video features a person initially in casual attire with humorous text overlaying 'Mother Gothel but make her Desi'. The person transitions into a traditional Indian outfit with a vibrant red and gold color scheme, complemented by elaborate jewelry, highlighting cultural heritage and fashion. The mood shifts from casual to formal. The speech and gestures suggest a playful or comedic interaction.",Entertainment & Shows,Colorful,"Mother Gothel, Desi, traditional outfit, jewelry, humor",,Neutral,None,Neutral,Humorous,No,NA,NA,NA,No,No,No,No
7347591598408043808,"The video showcases various scenes of Sterling, CO, including the town's entrance, a sunset over railroad tracks, aerial views of residential areas, a small-town street, a bridge, a city building with a statue, a bakery storefront, a main street at sunset, a clock tower, and a sunset on a body of water. There are no overtly political, news-related, or emotional content. The focus is on showcasing the town's landscape and architecture.",Travel & Events,Saturated,"['Sterling, CO', 'townscape', 'sunset', 'railroad tracks', 'residential area', 'street', 'bridge', 'city building', 'statue', 'bakery', 'main street', 'clock tower']",,Neutral,None,Positive,Neutral,No,NA,NA,NA,No,No,No,No
7360235976494550304,"The video shows two individuals, one wearing a white t-shirt and blue shorts, and the other in black clothing, preparing to jump from a trampoline. The person in the white t-shirt jumps and performs a pose upon landing, while the person in black performs a backflip. The text 'bro said sayonara' suggests a playful or joking farewell to someone named Bro.",Fitness & Health,Colorful,"bro, sayonara, jumping, trampoline, fitness",,Neutral,None,Positive,Joyful,No,NA,NA,NA,No,No,No,No
7348462120817790240,"The video shows a man in a grocery store selecting multiple packs of Cathedral City mature cheddar cheese. The cheese is on sale, with signs indicating that the price has been reduced to £2 per pack. The shelves are well-stocked with various cheese options. The man speaks casually to someone off-camera, expressing his joy at the price drop and calling out the Cathedral City brand. The overall tone is casual and light-hearted.",Food,Colorful,"Cathedral City, mature cheddar, grocery store, cheese, food, sale, discount",,Neutral,None,Positive,Cheerful,No,NA,NA,NA,No,No,No,No
7380812058167708960,"The video discusses the career of Jamal Musiala, a German footballer who initially played for England's youth teams but chose to play for Germany. The narrator highlights Musiala's decision, his early career success in England, and his eventual transfer to Bayern Munich. The video also contrasts Musiala's potential with Jude Bellingham, another young footballer. Musiala expresses his dual affection for Germany and England, ultimately deciding on Germany due to the career opportunity and mentorship provided by Joachim Löw.",Sports,Colorful,"Jamal Musiala, Jude Bellingham, Germany, England, Football, Bayern Munich, Southampton Tyro League, Saint Academy, Bundesliga, Joachim Löw",,Neutral,None,Neutral,Neutral,No,NA,NA,NA,No,No,No,No
7377701670077205803,"The video shows a person discussing their reluctance to dye their hair pink, mentioning pressure from parasites or influences to change their hair color. The person ends up dyeing their hair amber. Throughout the video, text overlays appear, expressing both the person's apprehension and eventual hair color decision.",Beauty Care,Saturated,"hair dye, pink, amber, hair color, pressure, decision",,Neutral,None,Neutral,Casual,No,NA,NA,NA,No,No,No,No
7310063052341185823,"The video discusses the development of an invisibility cloak by a physicist named Chu, highlighting its potential use in warfare and security threats. The narrative emphasizes concerns about its misuse and the lack of solutions to combat it, concluding with a serious and intense tone.",News,Desaturated,"invisibility cloak, China, technology, war weapon, quantum stealth",,Center,None,Negative,Intense,No,NA,NA,NA,No,Yes,No,No
7369821140572998958,"The video critically examines conflicting updates on the Gaza death toll, discussing the discrepancies in reporting and the involvement of the United Nations and the Palestinian health ministry. It highlights inconsistencies, potential manipulation of figures, and suggests possible agendas or biases in reporting. The video uses news clips, screenshots, and various visual aids to provide context and support arguments about atrocity denialism and inconsistent reporting.","News, Politics",Naturalistic,"Gaza death toll, Palestinian health ministry, United Nations, atrocity denialism, Islamophobia, Hamas, Israel-Palestine conflict, political agendas",,Center,None,Neutral,Angry,No,NA,NA,NA,No,No,No,No
7323689375043243269,"The video features a humorous and charming orange and white cat standing and moving on its hind legs on a couch. The cat interacts with an unseen person whose hands hold the cat's paws and tail in a playful manner. The setting is a stylish, modern living room with elegant decor including a chandelier and a dining area in the background. The overlaid text in Russian suggests a narrative involving a landlord asking their tenants to avoid washing clothes indoors, humorously implying the landlord’s fear that the cat might accidentally be washed down the drain. This context adds a comedic and lighthearted element to the scene. The cat’s expressions and movements add to the overall charm and humor of the video.",Pets & Animals,Naturalistic,"cat, house, video, landlord, text, living room, person, stand, wash clothes, indoors, fear, drainer, water",,Neutral,None,Positive,Humorous,No,NA,NA,NA,No,No,No,No
7319323800615554346,"The video features a man speaking directly to the camera, discussing Donald Trump's response to being removed from Maine's ballot and the ensuing threats faced by Secretary of State Shannon Bellows. The speaker, identified as Glenn Kirshner, expresses his frustration with the pattern of threats and violence against officials who enforce the law. He also discusses Trump's legal challenges and suggests that Trump could be detained pending trial, arguing that this would prevent him from endangering others with his rhetoric. The overall tone is serious and critical, urging the application of laws fairly and consistently. The video contains no engagement requests or personal details beyond the identification of Trump and Bellows.","News, Politics",Bright,"Donald Trump, Shannon Bellows, Truth Social, threats, detention, pretrial release, felony cases, legal objection, swatting, accountability",,Center,None,Negative,Anger,No,NA,NA,NA,No,No,No,No
7383363724628725024,"A fashion show takes place in an industrial setting with a high ceiling and exposed pipes. Models are showcasing a mix of edgy and casual clothing styles, walking down a runway lined with seated spectators. The attendees are reacting to the models' unique and daring fashion choices. The overall atmosphere is one of anticipation and excitement.",Entertainment & Shows,Naturalistic,"fashion show, runway, models, audience, industrial setting",,Neutral,None,Neutral,Excited,No,NA,NA,NA,No,No,No,No
7339981163756490030,"The video showcases hands preparing for nail application by practicing on fake nails. The person struggles with attaching the nail extensions, expressing frustration over the failed attempts. The background features a hexagonal surface, and a nail dryer with a digital display.","Outfit, Style, & Howto",Colorful,"poly, Russian, almonds, practice, struggling, nail, mistakes",,Neutral,None,Negative,Frustrated,No,NA,NA,NA,No,No,No,No
7392691382218935583,"The video captures various scenes and activities involving a group of people, including individuals standing in a group adorned in matching shirts, interacting outdoors possibly at an airport, participating in table tennis indoors, taking selfies in a room with gaming-themed background, and possibly having an intense discussion during a group gathering. The overall tone appears to mix casual and lively interactions among friends or colleagues. The audio includes a light-hearted song focusing on appearances involving 'blondes' and 'brunette,' discussing finding a place to hide and involving various personal traits such as 'babas' and 'inomarks.'",People & Blogs,Colorful,"team spirit, gaming, travel, airport, friends, table tennis, black shirts, matches, gaming background, airport terminal",,Neutral,None,Neutral,Neutral,No,NA,NA,NA,No,No,No,No
7323131799310306590,"The video features an interview from 2000 with Jeff Bezos, the founder and CEO of Amazon at that time. The interview takes place during a casual walk through Amazon's offices, discussing various topics including Bezos' infectious laugh, his vision for the company, and his early beginnings in 1994 when he moved to Seattle with the intention of becoming a billionaire by leveraging the World Wide Web. The interview also discusses the early skepticism from his parents who feared their investment would be lost. The interview features scenes of Bezos driving a remote-controlled car, walking with an interviewer, and engaging in a serious discussion on the impact of technology and Amazon's growth. The tone of the video shifts between cheerful and serious, reflecting on Bezos' business acumen and his personal journey.",Business & Entrepreneurship,Naturalistic,"Jeff Bezos, Amazon, e-commerce, entrepreneurship, interview, 2000, World Wide Web",,Neutral,None,Neutral,Enthusiastic,No,NA,NA,NA,No,No,No,No
7361467847190760750,,,,,,,,,,,,,,,,,
7318033407785569569,"The video tells the story of Brabus, a company founded by Mr. Brachmann, who was driven out of his parents' Mercedes business. He later used his creativity and engineering skills to innovate a luxury car company that began with a slow Mercedes S-Class, which he eventually converted into a high-performance vehicle. The video also mentions the origins of the company's name, and concludes by highlighting the brand's prestige, mentioning the 'V8 Biturbo Smasher S'.",Autos & Vehicles,Aesthetically Pleasing,"Brabus, Mercedes, V8 Biturbo Smasher S, Brachmann, Bushmann, Porsche 911",,Neutral,None,Positive,Neutral,No,NA,NA,NA,No,No,No,No
7261278269884992795,"The video takes place at a lively music event with vibrant lighting and an energetic atmosphere. Two main individuals perform on stage under pink and blue lights. Initially, the man is dressed in a white shirt and dark pants, while the woman wears a white dress. They engage in intimate interactions, with the man often holding the microphone. As the scene advances, participants in the audience can be seen recording or reacting to the performance with their phones. The man later becomes shirtless, which adds to the dynamic and lively nature of the event. The woman adjusts her outfit by pulling up her dress slightly, and the overall vibe is playful and celebratory with the crowd clearly enjoying the live performance.","Music, Singing, & Dancing",Colorful,"['Houston', 'music', 'performance', 'dancing', 'crowd']",,Neutral,None,Positive,Enthusiastic,No,NA,NA,NA,No,No,No,No
7353311795374738721,"The video shows a person sitting crossed-legged on the floor, dressed in a gray hoodie and black pants. They appear contemplative and are looking at their phone. Text overlaid on the video explains they are in master's level 2, a Monday morning, and have not advanced because of their memory. They consider going out to walk and then going back for an exam they had last April. The tone is serious and somewhat sad.",Relationship,Desaturated,"master's level 2, Monday morning, don't advance, memory, go out, walk, exam, last April, serious, sad",,Neutral,None,Negative,Sadness,No,NA,NA,NA,No,No,No,No
7329621030023089440,"A man and a woman are preparing to take a photo. The man turns around and places his arm around the woman, and they both smile as they prepare to pose for the photo. The background shows other people, but their focus is on capturing a moment together.",Relationship,Naturalistic,"Photo, Man, Woman, Smile",,Neutral,None,Positive,Cheerful,No,NA,NA,NA,No,No,No,No
7357063093962214689,"The video features a woman speaking directly to the camera in German, discussing her experience at a Turkish mosque. She expresses surprise and curiosity about the environment and interacts with the audience by inviting them to visit and offering to shave their heads. The tone is casual and engaging.",People & Blogs,Naturalistic,"['Deutsch', 'Türkei', 'Moschee', 'abprüfung', 'rein gehen', 'Salam Aleikum', ' Rasieren']",,Neutral,None,Neutral,Casual,No,NA,NA,NA,No,No,No,No
7312903813122280746,Farmers in France are protesting against perceived draconian regulations by spreading cow manure outside government buildings. The video captures this protest as they spray cow manure in front of public buildings to express their opposition to regulations they feel are detrimental to their agricultural practices.,News,Naturalistic,"farmers, France, draconian, regulations, cow, manure, government buildings",,Neutral,None,Neutral,Neutral,No,NA,NA,NA,No,No,No,No
7374800691677629729,The video features a person in different outfits passionately talking into a microphone against the backdrop of a Scania truck branded 'Muligrew'. The text overlay questions conventional sleeping patterns in professions requiring long work hours. The video seems to be centered on themes of dedication and lifestyle choices relevant to truck driving.,Autos & Vehicles,Colorful,"['How do you sleep 4 hours and work 15 hours', ""It's in my blood"", 'Muligrew', 'Scania', 'truck driving', 'dedication', 'hard work']",,Neutral,None,Positive,Enthusiastic,No,NA,NA,NA,No,No,No,No
7397527101143878954,"In a heated political exchange during a hearing, Ted Cruz, a Senator, questions Ronald Rowe Jr., the Acting Secret Service Director, about whether Donald Trump received the same number of agents as Joe Biden for event security. Rowe emphasizes the unique authority and responsibility associated with protecting the President, including the power to launch a nuclear strike. Cruz presses Rowe for specifics on the number of agents provided to each former president without a direct answer, leading to frustration. The video takes place in a formal hearing setting with a confrontational and tense atmosphere.","News, Politics",Naturalistic,"Ted Cruz, Ronald Rowe Jr, Secret Service, Donald Trump, Joe Biden, National Security, Presidential Security",,Neutral,None,Negative,Intense,No,NA,NA,NA,No,No,No,No
7353267784886897952,"The video shows two individuals engaged in a serious conversation. One person is wearing a yellow jacket and tattoos are visible on his neck. The person in the white hoodie appears to be comforting or talking to the individual in yellow. The background suggests an indoor setting with neutral-colored walls and minimal furnishings. The audio transcript includes themes of support and resilience in the face of adversity, with lyrics mentioning love and defiance against those who have caused harm.",Relationship,Bright,"yellow jacket, white hoodie, tattoos, indoor, conversation",,Neutral,None,Positive,Melancholic,No,NA,NA,NA,No,No,No,No
7351137146004114693,"The video features a soccer match focusing on a player in a blue kit, Raitseson, who is seen making a sliding challenge. During the match, the yellow team scores a goal, leading to an equalizer by the blue team. The game is competitive, with several moments of tackles and challenges. The scoreboard indicates it's a UEFA Nations League match, with the score being 1-1, and the blue team leads in Group A of League B with 9 points.",Sports,Colorful,"soccer, match, tackle, challenge, yellow team, blue team, UEFA Nations League, Group A, League B, equalizer, scoreboard",,Neutral,None,Neutral,Neutral,No,NA,NA,NA,No,No,No,No
7326266761773436166,,,,,,,,,,,,,,,,,
7375991768812178720,"The video features a prank call where Colby Sazerac, from a temp agency, pranks Scott about booking him a new job with exaggerated details. The job involves mechanically removing air from the deceased's posterior, playing on humorous misunderstandings. The video depicts a residential area during a warm day, with lush greenery, a clear sky, and a playful, lighthearted tone. The prank call is the central focus, culminating in Scott realizing it's a joke.",Comedy,Naturalistic,"Prank call, new job, deceased, mechanic air removal, vacuum, humor, exaggerated details",Unknown,Neutral,None,Neutral,Humorous,No,NA,NA,NA,No,No,No,No
7373730224879521056,"The video features a meticulously colored drawing of a tiger, which has an intense gaze and is holding a sword. The image is showcased from various angles, highlighting the details and colors used to depict the tiger.",Entertainment & Shows,Colorful,"tiger, drawing, colored pencil, sword",,Neutral,None,Neutral,Neutral,No,NA,NA,NA,No,No,No,No
7372265021042101550,"The video features a person responding to a comment about Glasgow. The speaker shares positive experiences of friendly people and enjoyable food, specifically mentioning Mallet Shaw. They briefly acknowledge small negatives like encountering tweakers, but overall highly recommends Glasgow. The tone is casual and enthusiastic.",Travel & Events,Naturalistic,"Glasgow, Scotland, food, experience, travel, people, tweakers",,Center,None,Positive,Enthusiastic,No,NA,NA,NA,No,No,No,No
7276776260431367467,"A man is speaking into a microphone, seemingly narrating his alleged actions as an SS colonel sanctioned by the OSS, including the placement of dynamite in a theater and requesting various rewards for his services. The tone is serious and seems to be part of a narrative or performance.",Film & Animation,Monochrome,"mickey mouse, conklin, dianne conklin, film, tv, entertainment",,Neutral,None,Neutral,Neutral,No,NA,NA,NA,No,No,No,No
7360919706913525035,"The video starts with a message advising to use specific filters to save the effect and boost video performance on platforms like TikTok. The video features an animated watermelon-themed puzzle with moving pieces, accompanied by a countdown timer in the top corner. As the timer advances, an audio transcript discusses a friend named Moe and his campaign efforts on TikTok for a family separated due to political conflicts, urging viewers to create videos about Moe to help him reach his goal and assist the family in escaping imminent danger. The narrative combines motivational content about creating engaging videos with a heartfelt message regarding helping a family in crisis.",Entertainment & Shows,Colorful,"filters, tutorials, videos, puzzles, animated watermelon, countdown timer, TikTok, campaign, Moe, family, conflict, donations, urgency, political issues",,Neutral,None,Neutral,Neutral,No,NA,NA,NA,No,No,No,No
7306264195475983622,"The video features a dynamic stage performance by multiple dancers, all wearing stylish outfits with intricate designs and accessories. The main performer is wearing a sleeveless black top with chains and a matching skirt with light-colored accents and a high-necked, long-sleeved lace top. Her movements are synchronized with the colorful stage lighting and background, shifting from vibrant reds and pinks to greens and blues. The other dancers are seen in complementary outfits, some with fishnet stockings and high-waisted skirts. The dancer's expression transitions from enthusiastic and vibrant to a more focused and serious demeanor as she crosses her arms. The audio transcript expresses enjoyment of the song, conveying a positive sentiment.","Music, Singing, & Dancing",Colorful,"dancing, singing, performance, stage, stylish outfits, accessories, chains, lace, vibrant",,Neutral,None,Positive,Cheerful,No,NA,NA,NA,No,No,No,No
7380730540061691178,"The video begins with the Hulu Originals logo and transitions to a silhouette of a person against a bright light source. There are some shots in close-up showing parts of the person and their hand gestures. The title 'A Court of Thorns and Roses' appears towards the end of the video. The audio seems nonsensical and fragmented, mentioning luxury brands, trucks, and cows.",Drama,Dark/High Contrast,"['Hulu', 'Originals', 'A Court of Thorns and Roses']",,Neutral,None,Neutral,Neutral,No,NA,NA,NA,No,No,No,No
7371461402030034218,"A man in a suit is speaking on his phone. The video switches to a split screen with a person in a suit at the bottom half and the man in a suit at the top half. Subtitles appear over the bottom half with quotations attributed to the person at the bottom half, but the exact spoken words are not shown visually. The subtitles discuss political opinions and claims related to Jewish votes, the character named Joe Biden, and anti-Semitic statements. The speaker at the top criticizes these views and claims not to support such perspectives. The environment appears to be an office with flags in the background.","News, Politics",Naturalistic,"['vote', 'Jewish', 'advice', 'anti-Semitic', 'head examined']",,Right,None,Negative,Anger,Yes,The video criticizes and uses quotations promoting anti-Semitism and questioning the judgment of Jewish voters.,Religion (anti-Semitism),Promoting discrimination,No,No,No,No
7367380929913900320,"The video shows a person walking outdoors while wearing a black t-shirt, grey shorts, white earphones, a smartwatch, and a necklace. The individual appears confident, engaging, and self-expressive, discussing the comfort and appropriateness of wearing shorts in various settings. The tone is casual and humorous, encouraging viewers to be themselves regardless of public opinions.","Outfit, Style, & Howto",Colorful,"shorts, walk, wear, PSA, no one cared, PSA, style, comfort, casual, confident, self-expressiveness",,Neutral,None,Positive,Cheerful,No,NA,NA,NA,No,No,No,No
7297354768928853294,A speaker addresses a comment asking about the status of Texas stores. They discuss the difficulties in maintaining stock and the benefits of customer support. They mention launching new store locations and planning a return to Texas. They also invite viewers to join a phone number list for further updates and mention the introduction of new products.,People & Blogs,Colorful,"['Texas', 'HEB', 'store', 'stock', 'new stores', 'nectar', ""Buc-ee's"", 'VIP phone number']",,Neutral,None,Positive,Enthusiastic,No,NA,NA,NA,No,No,No,No
7355249683469454634,"The video features a person at the beach during sunset, speaking about their faith in Jesus. The individual expresses gratitude and offers a prayer, mentioning joy, security, and love through Jesus. The person shares their commitment to live for Jesus. There is a short appearance of another individual in the background also engaging with the beach setting. The atmosphere is tranquil, and the visuals convey a serene environment.",Society,Naturalistic,"joy of Jesus, the security of Jesus, the peace of Jesus, the love of Jesus, being enough in Jesus, having the will to live through Jesus, identity through Jesus, healing through Jesus, live for Jesus",,Neutral,None,Positive,Melancholic,No,NA,NA,NA,No,No,No,No
7387743887940390177,"A person in their twenties is expressing their disapproval of someone who claims not to vote. The person appears to be frustrated and sarcastic, questioning the individual's interest in pop culture while criticizing their failure to exercise their right to vote. The video features a close-up shot of the person, likely indoors, with a neutral background. The person's hand occasionally moves to emphasize their point. The overall tone is critical and sarcastic.",Politics,Naturalistic,"voting, twenties, politics, pop culture, Pokemon, Transformers",,Center,None,Negative,Sarcastic,No,NA,NA,NA,No,No,No,No
7314367547862781226,"The video takes place in a snowy landscape featuring trees and scattered rocks. The branches of the trees are covered in snow, and the ground is blanketed with white snow, suggesting it has recently fallen. The camera moves along a snow-covered path, capturing the serene and peaceful winter scenery. The only visible text in the video is the phrase 'A kg of chicken breast', which seems unrelated to the visuals. The lighting suggests it might be late afternoon with an overcast sky.",Travel & Events,Naturalistic,"snow, landscape, trees, winter, forest, chicken Brexit",,Neutral,None,Neutral,Neutral,No,NA,NA,NA,No,No,No,No
7149700277782760746,"The video features a woman with long blonde hair and red lipstick lying down with her eyes closed, exuding a sense of tranquility and relaxation. The background showcases a fluffy white pillow with a black and white cat resting comfortably on it. The setting is dimly lit with pinkish-purple hues, creating a soothing and dreamlike atmosphere. The text overlay reads, 'I feel like napping dreams are like this,' suggesting a theme of sleepiness or dreaminess. The accompanying audio states, 'If you have a headache, always ask. Where is my mind? Where is my mind?' implying confusion or contemplation. The overall tone is reflective and calm, with no political or news-related content.",Beauty Care,Saturated,"blonde hair, red lipstick, fluffy pillow, black and white cat, pinkish-purple, napping dreams, headache, mind, calm, reflective",,Neutral,None,Neutral,Neutral,No,NA,NA,NA,No,No,No,No
7384004708165242144,"The video shows a person sitting in a chair, discussing and describing a Jack Russell named Mika Mi... her personality traits, behaviors, and some health concerns. They mention her hunting abilities, spirituality, and endearingly comment on her name. The tone is light-hearted and affectionate.",Pets & Animals,Colorful,"Jack Russell, Mika Mi..., live wire, hunting abilities, spirituality, health concerns, name",,NA,NA,Positive,Cheerful,No,NA,NA,NA,No,No,No,No
7374908166175280427,"The video is a step-by-step tutorial on making shrimp tacos, starting with presenting a plate of prepared shrimp tacos, transitioning to adding spices and oil to shrimp, and then chopping vegetables. The preparation continues with mixing cream cheese with hot sauce and adding ingredients to the tortillas, followed by cooking shrimp, assembling the tacos, and finally presenting the finished dish on a plate with sauces. The tone is casual and detailed, aimed at viewers looking to learn how to cook shrimp tacos.",Food,Colorful,"shrimp tacos, food, cooking, preparation, ingredients, vegetables, sauce",,Neutral,None,Positive,Cheerful,No,NA,NA,NA,No,No,No,No
7377866805823491371,"The video shows a person reflecting on a 'Game of Thrones' themed question posed by the text overlay, which asks who viewers could kiss in the game. The person responds humorously with 'Daenerys'. The setting appears to be a room with 'Game of Thrones' themed decor, such as a poster and the Iron Throne image in the final frame. The tone is light-hearted and engaging with the audience.",Entertainment & Shows,Naturalistic,"Game of Thrones, Jon Snow, Daenerys, Iron Throne",,Neutral,None,Positive,Cheerful,No,NA,NA,NA,No,No,No,No
7395290316569382174,The video features a person in a leopard print top with long blonde hair discussing strategies to avoid attracting negative people in a digital environment. The individual suggests hiding posts in the 'Saved' section and changing the post likes to keep their appearance low-key. The tone is practical and informative.,"Outfit, Style, & Howto",Desaturated,"leopard print, online presence, privacy, social media, appearance modification, negative people",,Neutral,None,Neutral,Practical,No,NA,NA,NA,No,No,No,No
7317764806767922475,"The video shows a woman and a child in a snowy environment engaging in experiments with ice and cold water. The woman is seen breaking ice on a barrel and a plastic tub, while both the woman and the child sit in a tub filled with ice water. They express various comments through humorous, cheerful, and sarcastic tones about the chilliness and compare the ice to popular eateries like Chick-fil-A. At the end, the woman gives a thumbs up after stepping out of the icy tub.","Outfit, Style, & Howto",Colorful,"snow, ice, barrel, tub, cold, Chick-fil-A, humor, sarcastic, experiment, winter",,Neutral,None,Positive,Cheerful,No,NA,NA,NA,No,No,No,No
7283816318883679531,"This video discusses surprising aspects of teaching in 2023, such as meetings announced randomly, students familiar with technology but lacking basic tech skills like using Google, and overstimulated classrooms. The teacher mentions many students do not complete assignments, which is deemed normal.",Education,Naturalistic,"teaching, 2023, meetings, technology, Google, overstimulated, classrooms, students, assignments",,Neutral,None,Neutral,Casual,No,NA,NA,NA,No,No,No,No
7358143601869671685,"The video begins with a black screen before transitioning to a calming scene of an ocean at sunset, capturing the sun dipping towards the horizon. The sky is filled with warm colors, predominantly orange and yellow, reflecting on the gentle waves. The waves gradually become more prominent, creating a sense of movement and depth. The colors in the sky reflect on the water's surface, enhancing the visual appeal. The video appears to be uninterrupted, focusing solely on the natural beauty of the sunset and the tranquil ocean. The audio is present, with a person speaking in a musical or poetic style, contributing to the serene mood. No explicit details about speakers, setting, or specific event are provided.",Daily Life,Colorful,"Sunset, ocean, horizon, waves, reflection, warm colors, tranquil",,Center,None,Neutral to Positive,Melancholic,No,NA,NA,NA,No,No,No,No
7309888375023045931,"The video features a man in a blue jacket with an NFL logo discussing the political implications of a Republican Speaker's announcement. He highlights that the speaker is using taxpayer funds to hire additional staff to blur the faces of participants in the January 6th insurrection to shield them from prosecution, thus making both the speaker and the audience complicit in the insurrection. The speaker addresses the notion of an 'inside job' related to January 6th, suggesting that the announcement serves a political agenda.","News, Politics",Naturalistic,"Speaker, Republic, Mike Johnson, January 6th, insurrection, prosecution, taxpayer, announcement, complicity",,Unknown,None,Neutral,Angry,No,NA,NA,NA,No,No,No,No
7312875354220285215,"The video features a man in a suit delivering commentary on political events, including a warning by a politician about the U.S. economy under different leadership. It contrasts this with Wall Street achieving a new record high. The speaker humorously criticizes inconsistency in political statements and uses sarcasm about the performance of a politician. Notable political figures and public events are discussed.",Politics,Naturalistic,"politics, President Biden, Trump, Wall Street, economy, unemployment, inflation, gas prices",,Center,None,Negative,Sarcastic,No,NA,NA,NA,No,No,No,No
7346779567639498026,"The video features a person conducting a makeup tutorial, specifically focusing on applying lip makeup. The tutorial appears to be inspired by a 2016 trend. No notable public figures, politicians, or celebrities are featured. The tone of the video is instructional. The background is simple and does not include any politically or news-related elements.",Beauty Care,Aesthetically Pleasing,"lip tutorial, 2016, makeup, beauty, products",,Neutral,None,Neutral,Neutral,No,NA,NA,NA,No,No,No,No
7380810864477130016,,,,,,,,,,,,,,,,,
7366140924629470496,"The video is a discussion and investigation into the identity of a woman in a stunning gown who went viral at the Met Gala. The speaker identifies her as Mona Patel, an Indian businesswoman and philanthropist. The video shows various clips of Mona attending events, with a focus on her unique dress featuring mechanical butterflies. The speaker explains Mona's background, her business success, and her philanthropic work through Couture for Cause, which auctions couture pieces to support people in developing countries pursuing fashion careers. The tone of the video is enthusiastic and informative as it delves into Mona's story and the social media attention she received.","Outfit, Style, & Howto",Colorful,"Met Gala, Mona Patel, Indian, businesswoman, philanthropist, mechanical butterflies, Couture for Cause, fashion industry, auction, charity, stunning, dress",,Neutral,None,Positive,Enthusiastic,No,NA,NA,NA,No,No,No,No
7282317561864260897,"The video features scenes from a Steampunk convention, showcasing a steam train, a vintage train carriage, and various Steampunk-themed art pieces. The video captures a unique atmosphere with a blend of technology and Victorian aesthetics. There are shots of a vintage chair, a person taking a selfie, and a display booth with Steampunk artifacts. The overall scene is vibrant and filled with fans dressed in Steampunk attire. The video's tone is enthusiastic and celebratory. There are no political or significant current events discussed.",Entertainment & Shows,Colorful,"Steampunk, convention, vintage, train, art, costumes",,Neutral,None,Positive,Cheerful,No,NA,NA,NA,No,No,No,No
7299554274827046187,"The video features a man in a blue shirt, identified as Hamza, teaching a younger man 'actual history.' The discussion revolves around the history of Palestine and the existence of a Palestinian national identity. Hamza asserts that Palestine existed as an independent state before Israel, citing historical figures and events. He refutes claims of the British never dividing Palestinian territories and emphasizes the long-standing Palestinian history. Throughout the video, he promotes books on Palestinian history and promotes the Palestinian cause.","News, Politics",Naturalistic,"Palestine, History, Identity, Israel, Nahhalist, Palestinian",,Left,None,Neutral,Anger,No,NA,NA,NA,No,No,No,No
7348934489122327841,"The video features a news reporter conducting interviews at a Friedensdemo (Peace Rally) in Berlin, Germany. Reporters engage with attendees, including individuals advocating for political and geopolitical changes such as the cessation of military action and support for Ukrainian territories. The interviews cover serious political topics with a focus on peace and territorial issues. Visuals include city landmarks, diverse crowds, and political signs. The atmosphere is somewhat tense, with discussions on conflicts and territorial claims, suggesting differing opinions on peace and political decisions.",News,Naturalistic,"Friedensdemo, Berlin, reporter, interview, political, peacelottery, Ukraine, territorial claims, geopolitics, protesters, crowd",,neutral,None,Neutral,Serious,No,NA,NA,NA,No,No,No,No
7349023065575083306,"A Jewish woman in a large auditorium forcefully confronts a politician about Israel's actions in Gaza. She accuses him of attempting to confuse democracy with loud shouting and criticizes the West Bank and its impact. The man at the podium responds calmly, urging the audience not to be divided, all the while the woman maintains her protest, pointing out the complicity in genocide.","News, Politics",Dark,"Germany, Jewish, Woman, yells, defending, Palestinians, democracy, money, weapons, killing, Gaza, West Bank, blood, Hand",,Right,None,Negative,Intense,No,NA,NA,NA,No,No,No,No
7386641138611981601,"A person in a police uniform is shown after makeup is applied to an older man by another individual. The older man sits calmly while the makeup artist works. The makeup artist completes the police uniform, and the older man wears the completed police outfit, looking at the camera with a serious expression. Symbols of a grandmother, police officer, and a fire emoji are at the top of the frames. The background is plain white with a grayish tone. The text overlay in the video says 'I put makeup for my grandfather' and'sakurolutasi'. The older man is made to look like a police officer through makeup.

The final frames include text in Chinese characters.",Beauty Care,Monochrome,"makeup, police officer, grandfather, sakurolutasi, Chinese text",,Neutral,None,Neutral,Surprise,No,NA,NA,NA,No,No,No,No
7223384947938053418,"The video discusses the 9-banded armadillo and its notable reputation for carrying leprosy. It explains that while leprosy is ancient but curable, the armadillo's temperature (90 degrees) is conducive to the disease. The video notes that 20% of Gulf Coast armadillos have leprosy, but the risk of transmission to humans is less than 10%. It humorously mentions the armadillo's activity liking to burrow and eat bugs, and being susceptible to road accidents. The speaker's tone is educational with a light-hearted undertone.",Science & Technology,Naturalistic,"['armadillo', 'leprosy', '9-banded', 'disease', 'temperature', 'digging', 'bugs', 'road accidents']",,Neutral,None,Neutral,Humorous,No,NA,NA,NA,No,No,No,No
